2026-06-12 16:46:04,760 | INFO | celeba_ood | ======================================================================
2026-06-12 17:06:20,454 | INFO | celeba_ood | epoch  17/30  train_loss=0.2038  train_gender_acc=99.9%  train_attr_acc=[97.6 98.3 98.5 96.7 92.0 92.7]%  (53.6s)
2026-06-12 17:07:13,683 | INFO | celeba_ood | epoch  18/30  train_loss=0.1775  train_gender_acc=99.9%  train_attr_acc=[98.0 98.4 98.7 97.1 93.3 93.8]%  (53.2s)
2026-06-12 17:08:06,596 | INFO | celeba_ood | epoch  19/30  train_loss=0.1587  train_gender_acc=99.9%  train_attr_acc=[98.3 98.5 98.8 97.4 94.1 94.5]%  (52.9s)
2026-06-12 17:08:59,458 | INFO | celeba_ood | epoch  20/30  train_loss=0.1394  train_gender_acc=100.0%  train_attr_acc=[98.4 98.7 99.0 97.8 95.0 95.2]%  (52.9s)
2026-06-12 17:09:52,538 | INFO | celeba_ood | epoch  21/30  train_loss=0.1277  train_gender_acc=99.9%  train_attr_acc=[98.5 98.8 99.0 97.9 95.5 95.8]%  (53.1s)
2026-06-12 17:10:45,347 | INFO | celeba_ood | epoch  22/30  train_loss=0.1224  train_gender_acc=99.9%  train_attr_acc=[98.5 98.9 99.0 98.0 95.9 96.0]%  (52.8s)
2026-06-12 17:11:38,354 | INFO | celeba_ood | epoch  23/30  train_loss=0.1086  train_gender_acc=99.9%  train_attr_acc=[98.7 99.0 99.2 98.3 96.4 96.5]%  (53.0s)
2026-06-12 17:12:31,048 | INFO | celeba_ood | epoch  24/30  train_loss=0.1005  train_gender_acc=99.9%  train_attr_acc=[98.8 99.1 99.1 98.4 96.6 96.8]%  (52.7s)
2026-06-12 17:13:23,865 | INFO | celeba_ood | epoch  25/30  train_loss=0.0959  train_gender_acc=99.9%  train_attr_acc=[98.8 99.1 99.3 98.5 96.9 96.9]%  (52.8s)
2026-06-12 17:14:16,879 | INFO | celeba_ood | epoch  26/30  train_loss=0.0916  train_gender_acc=99.9%  train_attr_acc=[98.9 99.1 99.2 98.5 97.1 97.0]%  (53.0s)
2026-06-12 17:15:09,395 | INFO | celeba_ood | epoch  27/30  train_loss=0.0883  train_gender_acc=99.9%  train_attr_acc=[98.9 99.1 99.3 98.6 97.1 97.3]%  (52.5s)
2026-06-12 17:16:02,754 | INFO | celeba_ood | epoch  28/30  train_loss=0.0837  train_gender_acc=99.9%  train_attr_acc=[98.9 99.2 99.3 98.7 97.4 97.4]%  (53.4s)
2026-06-12 17:16:55,527 | INFO | celeba_ood | epoch  29/30  train_loss=0.0798  train_gender_acc=100.0%  train_attr_acc=[99.0 99.3 99.3 98.7 97.5 97.5]%  (52.8s)
2026-06-12 17:17:47,968 | INFO | celeba_ood | epoch  30/30  train_loss=0.0811  train_gender_acc=99.9%  train_attr_acc=[98.9 99.2 99.3 98.7 97.4 97.5]%  (52.4s)
2026-06-12 17:17:47,968 | INFO | celeba_ood | Training done in 1889.2s
2026-06-12 17:17:48,090 | INFO | celeba_ood | ======================================================================
2026-06-12 17:17:48,090 | INFO | celeba_ood | PHASE 2 — training per-block reconstruction decoders
2026-06-12 17:17:48,090 | INFO | celeba_ood | ======================================================================
2026-06-12 17:17:48,090 | INFO | celeba_ood |   decoder L0: in=(C=32, H=32) → out=(3, 64, 64)  params=4,691
2026-06-12 17:17:48,090 | INFO | celeba_ood |   decoder L1: in=(C=64, H=16) → out=(3, 64, 64)  params=23,187
2026-06-12 17:17:48,090 | INFO | celeba_ood |   decoder L2: in=(C=128, H=8) → out=(3, 64, 64)  params=97,043
2026-06-12 17:17:48,090 | INFO | celeba_ood |   decoder L3: in=(C=256, H=4) → out=(3, 64, 64)  params=392,211
2026-06-12 17:17:48,090 | INFO | celeba_ood |   decoder L4: in=(C=256, H=2) → out=(3, 64, 64)  params=394,547
2026-06-12 17:17:48,091 | INFO | celeba_ood |   decoder L5: in=(C=256, H=2) → out=(3, 64, 64)  params=394,547
2026-06-12 17:20:27,283 | INFO | celeba_ood | [decoders] epoch   1/30  train=0.1144  per_block(train)=[0.0048 0.0066 0.0093 0.0178 0.0311 0.0447]  (159.2s)
2026-06-12 17:23:05,687 | INFO | celeba_ood | [decoders] epoch   2/30  train=0.0817  per_block(train)=[0.0011 0.0025 0.0055 0.0113 0.0250 0.0362]  (158.4s)
2026-06-12 17:25:44,110 | INFO | celeba_ood | [decoders] epoch   3/30  train=0.0768  per_block(train)=[0.0010 0.0022 0.0051 0.0105 0.0237 0.0342]  (158.4s)
2026-06-12 17:28:22,526 | INFO | celeba_ood | [decoders] epoch   4/30  train=0.0740  per_block(train)=[0.0009 0.0021 0.0049 0.0101 0.0230 0.0330]  (158.4s)
2026-06-12 17:31:00,935 | INFO | celeba_ood | [decoders] epoch   5/30  train=0.0722  per_block(train)=[0.0009 0.0021 0.0048 0.0099 0.0225 0.0322]  (158.4s)
2026-06-12 17:33:39,368 | INFO | celeba_ood | [decoders] epoch   6/30  train=0.0709  per_block(train)=[0.0008 0.0020 0.0047 0.0097 0.0221 0.0316]  (158.4s)
2026-06-12 17:36:17,792 | INFO | celeba_ood | [decoders] epoch   7/30  train=0.0698  per_block(train)=[0.0008 0.0020 0.0047 0.0095 0.0218 0.0311]  (158.4s)
2026-06-12 17:38:56,246 | INFO | celeba_ood | [decoders] epoch   8/30  train=0.0690  per_block(train)=[0.0008 0.0020 0.0046 0.0094 0.0216 0.0307]  (158.5s)
2026-06-12 17:41:34,642 | INFO | celeba_ood | [decoders] epoch   9/30  train=0.0682  per_block(train)=[0.0008 0.0019 0.0046 0.0093 0.0213 0.0303]  (158.4s)
2026-06-12 17:44:13,064 | INFO | celeba_ood | [decoders] epoch  10/30  train=0.0676  per_block(train)=[0.0007 0.0019 0.0045 0.0092 0.0212 0.0300]  (158.4s)
2026-06-12 17:46:51,486 | INFO | celeba_ood | [decoders] epoch  11/30  train=0.0671  per_block(train)=[0.0007 0.0019 0.0045 0.0091 0.0210 0.0298]  (158.4s)
2026-06-12 17:49:29,910 | INFO | celeba_ood | [decoders] epoch  12/30  train=0.0665  per_block(train)=[0.0007 0.0019 0.0045 0.0091 0.0209 0.0296]  (158.4s)
2026-06-12 17:52:08,325 | INFO | celeba_ood | [decoders] epoch  13/30  train=0.0661  per_block(train)=[0.0007 0.0019 0.0045 0.0090 0.0207 0.0293]  (158.4s)
2026-06-12 17:54:46,752 | INFO | celeba_ood | [decoders] epoch  14/30  train=0.0658  per_block(train)=[0.0007 0.0019 0.0045 0.0090 0.0206 0.0292]  (158.4s)
2026-06-12 17:57:25,148 | INFO | celeba_ood | [decoders] epoch  15/30  train=0.0652  per_block(train)=[0.0007 0.0018 0.0044 0.0089 0.0205 0.0290]  (158.4s)
2026-06-12 18:00:03,552 | INFO | celeba_ood | [decoders] epoch  16/30  train=0.0650  per_block(train)=[0.0007 0.0018 0.0044 0.0089 0.0204 0.0288]  (158.4s)
2026-06-12 18:02:41,971 | INFO | celeba_ood | [decoders] epoch  17/30  train=0.0647  per_block(train)=[0.0007 0.0018 0.0044 0.0089 0.0203 0.0287]  (158.4s)
2026-06-12 18:05:20,389 | INFO | celeba_ood | [decoders] epoch  18/30  train=0.0644  per_block(train)=[0.0006 0.0018 0.0044 0.0088 0.0202 0.0285]  (158.4s)
2026-06-12 18:07:58,789 | INFO | celeba_ood | [decoders] epoch  19/30  train=0.0641  per_block(train)=[0.0006 0.0018 0.0044 0.0088 0.0201 0.0284]  (158.4s)
2026-06-12 18:10:37,178 | INFO | celeba_ood | [decoders] epoch  20/30  train=0.0639  per_block(train)=[0.0006 0.0018 0.0044 0.0088 0.0201 0.0283]  (158.4s)
2026-06-12 18:13:15,579 | INFO | celeba_ood | [decoders] epoch  21/30  train=0.0636  per_block(train)=[0.0006 0.0018 0.0044 0.0087 0.0200 0.0281]  (158.4s)
2026-06-12 18:15:54,007 | INFO | celeba_ood | [decoders] epoch  22/30  train=0.0634  per_block(train)=[0.0006 0.0018 0.0043 0.0087 0.0199 0.0280]  (158.4s)
2026-06-12 18:18:32,409 | INFO | celeba_ood | [decoders] epoch  23/30  train=0.0632  per_block(train)=[0.0006 0.0018 0.0043 0.0087 0.0199 0.0279]  (158.4s)
2026-06-12 18:21:10,833 | INFO | celeba_ood | [decoders] epoch  24/30  train=0.0630  per_block(train)=[0.0006 0.0018 0.0043 0.0086 0.0198 0.0278]  (158.4s)
2026-06-12 18:23:49,230 | INFO | celeba_ood | [decoders] epoch  25/30  train=0.0628  per_block(train)=[0.0006 0.0018 0.0043 0.0086 0.0197 0.0277]  (158.4s)
2026-06-12 18:26:27,620 | INFO | celeba_ood | [decoders] epoch  26/30  train=0.0626  per_block(train)=[0.0006 0.0018 0.0043 0.0086 0.0197 0.0276]  (158.4s)
2026-06-12 18:29:06,018 | INFO | celeba_ood | [decoders] epoch  27/30  train=0.0624  per_block(train)=[0.0006 0.0018 0.0043 0.0086 0.0196 0.0275]  (158.4s)
2026-06-12 18:31:44,422 | INFO | celeba_ood | [decoders] epoch  28/30  train=0.0623  per_block(train)=[0.0006 0.0018 0.0043 0.0086 0.0196 0.0275]  (158.4s)
2026-06-12 18:34:22,847 | INFO | celeba_ood | [decoders] epoch  29/30  train=0.0622  per_block(train)=[0.0006 0.0018 0.0043 0.0086 0.0196 0.0274]  (158.4s)
2026-06-12 18:37:01,254 | INFO | celeba_ood | [decoders] epoch  30/30  train=0.0620  per_block(train)=[0.0006 0.0018 0.0043 0.0085 0.0195 0.0273]  (158.4s)
2026-06-12 18:37:01,255 | INFO | celeba_ood | Decoder training done in 4753.2s
2026-06-12 18:37:01,286 | INFO | celeba_ood | ======================================================================
2026-06-12 18:37:01,286 | INFO | celeba_ood | EVALUATION — per-attribute accuracy + OOD AUROC
2026-06-12 18:37:01,288 | INFO | celeba_ood | ======================================================================
2026-06-12 18:37:01,288 | INFO | celeba_ood | Collecting predictions on test_in...
2026-06-12 18:37:44,144 | INFO | celeba_ood |   test_in size = 18941, OOD score (combined entropy) mean = nan
2026-06-12 18:37:44,144 | INFO | celeba_ood | Collecting predictions on test_ood (Eyeglasses)...
2026-06-12 18:37:59,710 | INFO | celeba_ood |   test_ood size = 13193, OOD score (combined entropy) mean = nan
2026-06-12 18:37:59,860 | INFO | celeba_ood | Per-attribute accuracy (in-distribution test set):
2026-06-12 18:37:59,860 | INFO | celeba_ood |   Male/Female : 97.69%
2026-06-12 18:37:59,860 | INFO | celeba_ood |   Young                 : 86.39%
2026-06-12 18:37:59,860 | INFO | celeba_ood |   Smiling               : 90.49%
2026-06-12 18:37:59,860 | INFO | celeba_ood |   Mouth_Slightly_Open   : 90.42%
2026-06-12 18:37:59,860 | INFO | celeba_ood |   High_Cheekbones       : 84.39%
2026-06-12 18:37:59,860 | INFO | celeba_ood |   Pointy_Nose           : 72.77%
2026-06-12 18:37:59,860 | INFO | celeba_ood |   Oval_Face             : 68.83%
2026-06-12 18:37:59,860 | INFO | celeba_ood | OOD AUROC (in-dist vs Eyeglasses):
2026-06-12 18:37:59,860 | INFO | celeba_ood |   score_msp                AUROC = 0.6009  (in_mean=0.004, ood_mean=0.014)
2026-06-12 18:37:59,860 | INFO | celeba_ood |   score_entropy_gender     AUROC = 0.5986  (in_mean=0.011, ood_mean=0.034)
2026-06-12 18:39:17,468 | INFO | celeba_ood | Fusion-based AUROC (max-pixel) = 0.5850  (in_mean=1.1381, ood_mean=1.2547)
2026-06-12 18:39:17,469 | INFO | celeba_ood | Wrote per-block plots: per_block_breakdown.png, recons_only.png, activations.png, fusion_overlay.png, fusion_auroc.png
2026-06-12 18:39:17,470 | INFO | celeba_ood | Summary written to outputs/celeba_ood/ensemble_20260612_164529_6508484/model_0/summary.json
2026-06-12 18:39:17,472 | INFO | celeba_ood | model 1/10 done in 6779.8s
2026-06-12 18:39:17,501 | INFO | celeba_ood | ######################################################################
2026-06-12 18:39:17,501 | INFO | celeba_ood | # MODEL 2/10   (seed=43)
2026-06-12 18:39:17,501 | INFO | celeba_ood | ######################################################################
2026-06-12 18:39:17,550 | INFO | celeba_ood | Model        : FacialCNN  (1,571,624 params)
2026-06-12 18:39:17,550 | INFO | celeba_ood | ======================================================================
2026-06-12 18:39:17,550 | INFO | celeba_ood | TRAINING — combined CE(gender) + BCE(attrs) loss
2026-06-12 18:39:17,550 | INFO | celeba_ood | ======================================================================
2026-06-12 18:39:17,551 | INFO | celeba_ood | No validation set — running the full 30-epoch schedule with no early stopping; final-epoch weights are kept.
2026-06-12 18:40:10,329 | INFO | celeba_ood | epoch   1/30  train_loss=0.9160  train_gender_acc=95.2%  train_attr_acc=[84.6 88.4 85.2 83.7 73.1 73.4]%  (52.8s)
2026-06-12 18:41:03,219 | INFO | celeba_ood | epoch   2/30  train_loss=0.7373  train_gender_acc=97.7%  train_attr_acc=[87.3 92.0 91.7 87.1 74.8 74.8]%  (52.9s)
2026-06-12 18:41:56,105 | INFO | celeba_ood | epoch   3/30  train_loss=0.6905  train_gender_acc=98.3%  train_attr_acc=[88.2 92.6 92.6 87.7 75.7 75.5]%  (52.9s)
2026-06-12 18:42:49,261 | INFO | celeba_ood | epoch   4/30  train_loss=0.6536  train_gender_acc=98.8%  train_attr_acc=[89.0 93.0 93.1 88.1 76.4 76.1]%  (53.2s)
2026-06-12 18:43:42,561 | INFO | celeba_ood | epoch   5/30  train_loss=0.6217  train_gender_acc=99.2%  train_attr_acc=[89.6 93.4 93.6 88.6 77.0 76.7]%  (53.3s)
2026-06-12 18:44:35,536 | INFO | celeba_ood | epoch   6/30  train_loss=0.5920  train_gender_acc=99.4%  train_attr_acc=[90.2 93.8 94.0 89.1 77.7 77.3]%  (53.0s)
2026-06-12 18:45:28,625 | INFO | celeba_ood | epoch   7/30  train_loss=0.5606  train_gender_acc=99.6%  train_attr_acc=[90.9 94.3 94.5 89.7 78.4 78.2]%  (53.1s)
2026-06-12 18:46:22,200 | INFO | celeba_ood | epoch   8/30  train_loss=0.5289  train_gender_acc=99.7%  train_attr_acc=[91.7 94.8 95.0 90.2 79.3 79.2]%  (53.6s)
2026-06-12 18:47:14,726 | INFO | celeba_ood | epoch   9/30  train_loss=0.4958  train_gender_acc=99.8%  train_attr_acc=[92.6 95.3 95.5 91.0 80.5 80.2]%  (52.5s)
2026-06-12 18:48:07,135 | INFO | celeba_ood | epoch  10/30  train_loss=0.4581  train_gender_acc=99.8%  train_attr_acc=[93.4 95.8 96.1 91.7 81.7 81.7]%  (52.4s)
2026-06-12 18:48:59,856 | INFO | celeba_ood | epoch  11/30  train_loss=0.4173  train_gender_acc=99.9%  train_attr_acc=[94.4 96.3 96.5 92.6 83.1 83.2]%  (52.7s)
2026-06-12 18:49:52,638 | INFO | celeba_ood | epoch  12/30  train_loss=0.3770  train_gender_acc=99.9%  train_attr_acc=[95.1 96.8 97.1 93.4 84.8 84.8]%  (52.8s)
2026-06-12 18:50:45,510 | INFO | celeba_ood | epoch  13/30  train_loss=0.3365  train_gender_acc=99.9%  train_attr_acc=[95.9 97.2 97.5 94.2 86.4 86.5]%  (52.9s)
2026-06-12 18:51:38,301 | INFO | celeba_ood | epoch  14/30  train_loss=0.2985  train_gender_acc=99.9%  train_attr_acc=[96.5 97.6 97.8 94.8 88.1 88.2]%  (52.8s)
2026-06-12 18:52:30,442 | INFO | celeba_ood | epoch  15/30  train_loss=0.2630  train_gender_acc=99.9%  train_attr_acc=[97.0 97.8 98.1 95.5 89.5 89.8]%  (52.1s)
2026-06-12 18:53:23,181 | INFO | celeba_ood | epoch  16/30  train_loss=0.2288  train_gender_acc=99.9%  train_attr_acc=[97.4 98.1 98.4 96.1 91.2 91.2]%  (52.7s)
2026-06-12 18:54:15,576 | INFO | celeba_ood | epoch  17/30  train_loss=0.2007  train_gender_acc=99.9%  train_attr_acc=[97.8 98.3 98.6 96.6 92.4 92.5]%  (52.4s)
2026-06-12 18:55:07,897 | INFO | celeba_ood | epoch  18/30  train_loss=0.1765  train_gender_acc=99.9%  train_attr_acc=[98.1 98.5 98.7 97.1 93.4 93.7]%  (52.3s)
2026-06-12 18:56:00,655 | INFO | celeba_ood | epoch  19/30  train_loss=0.1556  train_gender_acc=99.9%  train_attr_acc=[98.2 98.6 98.8 97.5 94.5 94.5]%  (52.8s)
2026-06-12 18:56:52,886 | INFO | celeba_ood | epoch  20/30  train_loss=0.1388  train_gender_acc=99.9%  train_attr_acc=[98.4 98.8 99.0 97.7 95.2 95.3]%  (52.2s)
2026-06-12 18:57:45,261 | INFO | celeba_ood | epoch  21/30  train_loss=0.1267  train_gender_acc=99.9%  train_attr_acc=[98.6 98.8 99.1 97.9 95.7 95.7]%  (52.4s)
2026-06-12 18:58:37,863 | INFO | celeba_ood | epoch  22/30  train_loss=0.1181  train_gender_acc=99.9%  train_attr_acc=[98.5 98.9 99.1 98.1 96.1 96.0]%  (52.6s)
2026-06-12 18:59:30,407 | INFO | celeba_ood | epoch  23/30  train_loss=0.1086  train_gender_acc=99.9%  train_attr_acc=[98.7 99.0 99.2 98.2 96.4 96.4]%  (52.5s)
2026-06-12 19:00:23,689 | INFO | celeba_ood | epoch  24/30  train_loss=0.1019  train_gender_acc=99.9%  train_attr_acc=[98.7 99.1 99.2 98.3 96.7 96.7]%  (53.3s)
2026-06-12 19:01:17,101 | INFO | celeba_ood | epoch  25/30  train_loss=0.0942  train_gender_acc=99.9%  train_attr_acc=[98.8 99.1 99.2 98.5 97.0 96.9]%  (53.4s)
2026-06-12 19:02:09,825 | INFO | celeba_ood | epoch  26/30  train_loss=0.0921  train_gender_acc=99.9%  train_attr_acc=[98.8 99.1 99.3 98.5 97.1 97.1]%  (52.7s)
2026-06-12 19:03:02,485 | INFO | celeba_ood | epoch  27/30  train_loss=0.0869  train_gender_acc=99.9%  train_attr_acc=[98.9 99.2 99.3 98.6 97.3 97.3]%  (52.7s)
2026-06-12 19:03:54,855 | INFO | celeba_ood | epoch  28/30  train_loss=0.0850  train_gender_acc=99.9%  train_attr_acc=[98.9 99.2 99.3 98.6 97.3 97.3]%  (52.4s)
2026-06-12 19:04:47,238 | INFO | celeba_ood | epoch  29/30  train_loss=0.0803  train_gender_acc=99.9%  train_attr_acc=[99.0 99.3 99.3 98.7 97.4 97.5]%  (52.4s)
2026-06-12 19:05:39,643 | INFO | celeba_ood | epoch  30/30  train_loss=0.0780  train_gender_acc=99.9%  train_attr_acc=[99.1 99.3 99.4 98.8 97.6 97.5]%  (52.4s)
2026-06-12 19:05:39,644 | INFO | celeba_ood | Training done in 1582.1s
2026-06-12 19:05:40,325 | INFO | celeba_ood | ======================================================================
2026-06-12 19:05:40,325 | INFO | celeba_ood | PHASE 2 — training per-block reconstruction decoders
2026-06-12 19:05:40,325 | INFO | celeba_ood | ======================================================================
2026-06-12 19:05:40,325 | INFO | celeba_ood |   decoder L0: in=(C=32, H=32) → out=(3, 64, 64)  params=4,691
2026-06-12 19:05:40,325 | INFO | celeba_ood |   decoder L1: in=(C=64, H=16) → out=(3, 64, 64)  params=23,187
2026-06-12 19:05:40,326 | INFO | celeba_ood |   decoder L2: in=(C=128, H=8) → out=(3, 64, 64)  params=97,043
2026-06-12 19:05:40,326 | INFO | celeba_ood |   decoder L3: in=(C=256, H=4) → out=(3, 64, 64)  params=392,211
2026-06-12 19:05:40,326 | INFO | celeba_ood |   decoder L4: in=(C=256, H=2) → out=(3, 64, 64)  params=394,547
2026-06-12 19:05:40,326 | INFO | celeba_ood |   decoder L5: in=(C=256, H=2) → out=(3, 64, 64)  params=394,547
2026-06-12 19:08:18,755 | INFO | celeba_ood | [decoders] epoch   1/30  train=0.1204  per_block(train)=[0.0062 0.0054 0.0132 0.0165 0.0324 0.0467]  (158.4s)
2026-06-12 19:10:57,177 | INFO | celeba_ood | [decoders] epoch   2/30  train=0.0847  per_block(train)=[0.0011 0.0025 0.0055 0.0116 0.0259 0.0381]  (158.4s)
2026-06-12 19:13:35,568 | INFO | celeba_ood | [decoders] epoch   3/30  train=0.0795  per_block(train)=[0.0010 0.0023 0.0051 0.0108 0.0245 0.0358]  (158.4s)
2026-06-12 19:16:13,995 | INFO | celeba_ood | [decoders] epoch   4/30  train=0.0766  per_block(train)=[0.0009 0.0022 0.0049 0.0103 0.0237 0.0345]  (158.4s)
2026-06-12 19:18:52,397 | INFO | celeba_ood | [decoders] epoch   5/30  train=0.0746  per_block(train)=[0.0008 0.0021 0.0048 0.0100 0.0232 0.0337]  (158.4s)
2026-06-12 19:21:30,791 | INFO | celeba_ood | [decoders] epoch   6/30  train=0.0732  per_block(train)=[0.0008 0.0020 0.0047 0.0099 0.0228 0.0330]  (158.4s)
2026-06-12 19:24:09,206 | INFO | celeba_ood | [decoders] epoch   7/30  train=0.0721  per_block(train)=[0.0008 0.0020 0.0047 0.0097 0.0225 0.0325]  (158.4s)
2026-06-12 19:26:47,555 | INFO | celeba_ood | [decoders] epoch   8/30  train=0.0711  per_block(train)=[0.0007 0.0020 0.0046 0.0096 0.0221 0.0320]  (158.3s)
2026-06-12 19:29:25,928 | INFO | celeba_ood | [decoders] epoch   9/30  train=0.0704  per_block(train)=[0.0007 0.0019 0.0046 0.0095 0.0219 0.0317]  (158.4s)
2026-06-12 19:32:04,329 | INFO | celeba_ood | [decoders] epoch  10/30  train=0.0697  per_block(train)=[0.0007 0.0019 0.0045 0.0094 0.0217 0.0314]  (158.4s)
2026-06-12 19:34:42,722 | INFO | celeba_ood | [decoders] epoch  11/30  train=0.0691  per_block(train)=[0.0007 0.0019 0.0045 0.0093 0.0216 0.0311]  (158.4s)
2026-06-12 19:37:21,108 | INFO | celeba_ood | [decoders] epoch  12/30  train=0.0686  per_block(train)=[0.0007 0.0019 0.0045 0.0093 0.0214 0.0308]  (158.4s)
2026-06-12 19:39:59,520 | INFO | celeba_ood | [decoders] epoch  13/30  train=0.0681  per_block(train)=[0.0007 0.0019 0.0045 0.0092 0.0213 0.0306]  (158.4s)
2026-06-12 19:42:37,908 | INFO | celeba_ood | [decoders] epoch  14/30  train=0.0677  per_block(train)=[0.0007 0.0019 0.0045 0.0091 0.0211 0.0304]  (158.4s)
2026-06-12 19:45:16,288 | INFO | celeba_ood | [decoders] epoch  15/30  train=0.0672  per_block(train)=[0.0007 0.0019 0.0044 0.0091 0.0210 0.0302]  (158.4s)
2026-06-12 19:47:54,727 | INFO | celeba_ood | [decoders] epoch  16/30  train=0.0669  per_block(train)=[0.0006 0.0019 0.0044 0.0091 0.0209 0.0300]  (158.4s)
