2026-05-27 19:49:54,219 | INFO | celeba_ood | ======================================================================
2026-05-27 21:05:45,116 | INFO | celeba_ood | Scoring test_in / test_ood (agg='p95')...
2026-05-27 21:05:56,855 | INFO | celeba_ood | OOD AUROC — debiased reconstruction error:
2026-05-27 21:05:56,855 | INFO | celeba_ood |   block 0: raw AUROC = 0.5724  ->  debiased = 0.5993  (Δ = +0.0269)
2026-05-27 21:05:56,855 | INFO | celeba_ood |   block 1: raw AUROC = 0.5945  ->  debiased = 0.5914  (Δ = -0.0031)
2026-05-27 21:05:56,856 | INFO | celeba_ood |   block 2: raw AUROC = 0.6236  ->  debiased = 0.6195  (Δ = -0.0041)
2026-05-27 21:05:56,856 | INFO | celeba_ood |   block 3: raw AUROC = 0.6402  ->  debiased = 0.6561  (Δ = +0.0159)
2026-05-27 21:05:56,856 | INFO | celeba_ood |   block 4: raw AUROC = 0.5810  ->  debiased = 0.6343  (Δ = +0.0533)
2026-05-27 21:05:56,856 | INFO | celeba_ood |   block 5: raw AUROC = 0.5509  ->  debiased = 0.6153  (Δ = +0.0645)
2026-05-27 21:05:56,856 | INFO | celeba_ood |   aggregated: raw AUROC = 0.6001  ->  debiased = 0.6422  (Δ = +0.0421)
2026-05-27 21:07:05,560 | INFO | celeba_ood | Fusion-based AUROC (max-pixel) = 0.5587  (in_mean=0.6385, ood_mean=0.6577)
2026-05-27 21:07:05,560 | INFO | celeba_ood | Wrote per-block plots: per_block_breakdown.png, recons_only.png, activations.png, fusion_overlay.png, fusion_auroc.png
2026-05-27 21:07:32,965 | INFO | celeba_ood | Wrote debiasing plots: bias_variance_maps.png, anomaly_cleaning.png, score_dist_debiased.png, per_block_auroc.png
2026-05-27 21:07:32,966 | INFO | celeba_ood | Summary written to outputs/celeba_ood/ensemble_20260527_194912_6458836/model_0/summary.json
2026-05-27 21:07:32,968 | INFO | celeba_ood | model 1/10 done in 4645.8s
2026-05-27 21:07:32,999 | INFO | celeba_ood | ######################################################################
2026-05-27 21:07:32,999 | INFO | celeba_ood | # MODEL 2/10   (seed=43)
2026-05-27 21:07:32,999 | INFO | celeba_ood | ######################################################################
2026-05-27 21:07:33,043 | INFO | celeba_ood | Model        : FacialCNN  (1,571,624 params)
2026-05-27 21:07:33,043 | INFO | celeba_ood | ======================================================================
2026-05-27 21:07:33,043 | INFO | celeba_ood | TRAINING — combined CE(gender) + BCE(attrs) loss
2026-05-27 21:07:33,043 | INFO | celeba_ood | ======================================================================
2026-05-27 21:08:26,723 | INFO | celeba_ood | epoch   1/25  train_loss=0.9154  train_gender_acc=95.2%  train_attr_acc=[84.6 88.5 85.4 83.8 73.1 73.4]%  (53.7s)
2026-05-27 21:09:21,051 | INFO | celeba_ood | epoch   2/25  train_loss=0.7423  train_gender_acc=97.6%  train_attr_acc=[87.3 92.0 91.7 87.0 74.7 74.7]%  (54.3s)
2026-05-27 21:10:14,010 | INFO | celeba_ood | epoch   3/25  train_loss=0.7018  train_gender_acc=98.1%  train_attr_acc=[88.1 92.5 92.6 87.6 75.5 75.3]%  (53.0s)
2026-05-27 21:11:07,334 | INFO | celeba_ood | epoch   4/25  train_loss=0.6749  train_gender_acc=98.5%  train_attr_acc=[88.7 92.8 93.1 87.8 76.0 75.8]%  (53.3s)
2026-05-27 21:12:01,811 | INFO | celeba_ood | epoch   5/25  train_loss=0.6542  train_gender_acc=98.8%  train_attr_acc=[89.1 93.0 93.3 88.2 76.4 76.1]%  (54.5s)
2026-05-27 21:12:55,919 | INFO | celeba_ood | epoch   6/25  train_loss=0.6345  train_gender_acc=99.0%  train_attr_acc=[89.5 93.3 93.6 88.4 76.8 76.4]%  (54.1s)
2026-05-27 21:13:49,439 | INFO | celeba_ood | epoch   7/25  train_loss=0.6179  train_gender_acc=99.1%  train_attr_acc=[89.8 93.5 93.8 88.7 77.1 76.7]%  (53.5s)
2026-05-27 21:14:43,981 | INFO | celeba_ood | epoch   8/25  train_loss=0.6010  train_gender_acc=99.3%  train_attr_acc=[90.3 93.7 94.1 88.9 77.5 77.2]%  (54.5s)
2026-05-27 21:15:37,582 | INFO | celeba_ood | epoch   9/25  train_loss=0.5859  train_gender_acc=99.4%  train_attr_acc=[90.8 94.0 94.4 89.4 78.0 77.5]%  (53.6s)
2026-05-27 21:16:32,132 | INFO | celeba_ood | epoch  10/25  train_loss=0.5687  train_gender_acc=99.5%  train_attr_acc=[91.1 94.2 94.6 89.6 78.2 78.0]%  (54.5s)
2026-05-27 21:17:26,640 | INFO | celeba_ood | epoch  11/25  train_loss=0.5525  train_gender_acc=99.6%  train_attr_acc=[91.6 94.4 94.8 89.9 78.7 78.5]%  (54.5s)
2026-05-27 21:18:22,105 | INFO | celeba_ood | epoch  12/25  train_loss=0.5354  train_gender_acc=99.6%  train_attr_acc=[92.0 94.7 95.1 90.3 79.2 79.0]%  (55.5s)
2026-05-27 21:19:15,859 | INFO | celeba_ood | epoch  13/25  train_loss=0.5187  train_gender_acc=99.6%  train_attr_acc=[92.4 94.9 95.3 90.6 79.7 79.7]%  (53.8s)
2026-05-27 21:20:09,361 | INFO | celeba_ood | epoch  14/25  train_loss=0.5009  train_gender_acc=99.6%  train_attr_acc=[92.8 95.2 95.6 91.0 80.3 80.5]%  (53.5s)
2026-05-27 21:21:03,452 | INFO | celeba_ood | epoch  15/25  train_loss=0.4834  train_gender_acc=99.7%  train_attr_acc=[93.2 95.4 95.8 91.4 80.8 81.2]%  (54.1s)
2026-05-27 21:21:57,029 | INFO | celeba_ood | epoch  16/25  train_loss=0.4642  train_gender_acc=99.7%  train_attr_acc=[93.7 95.6 96.0 91.7 81.6 81.9]%  (53.6s)
2026-05-27 21:22:50,739 | INFO | celeba_ood | epoch  17/25  train_loss=0.4482  train_gender_acc=99.7%  train_attr_acc=[94.1 95.7 96.1 92.0 82.2 82.6]%  (53.7s)
2026-05-27 21:23:45,227 | INFO | celeba_ood | epoch  18/25  train_loss=0.4298  train_gender_acc=99.7%  train_attr_acc=[94.5 95.9 96.3 92.4 83.1 83.6]%  (54.5s)
2026-05-27 21:24:38,394 | INFO | celeba_ood | epoch  19/25  train_loss=0.4134  train_gender_acc=99.8%  train_attr_acc=[94.6 96.1 96.4 92.7 83.8 84.4]%  (53.2s)
2026-05-27 21:25:31,813 | INFO | celeba_ood | epoch  20/25  train_loss=0.3962  train_gender_acc=99.8%  train_attr_acc=[94.9 96.2 96.7 92.9 84.5 85.1]%  (53.4s)
2026-05-27 21:26:26,678 | INFO | celeba_ood | epoch  21/25  train_loss=0.3811  train_gender_acc=99.8%  train_attr_acc=[95.2 96.3 96.8 93.4 85.1 85.7]%  (54.9s)
2026-05-27 21:27:19,798 | INFO | celeba_ood | epoch  22/25  train_loss=0.3677  train_gender_acc=99.8%  train_attr_acc=[95.4 96.5 96.8 93.6 85.9 86.5]%  (53.1s)
2026-05-27 21:28:13,597 | INFO | celeba_ood | epoch  23/25  train_loss=0.3516  train_gender_acc=99.8%  train_attr_acc=[95.6 96.5 97.0 93.8 86.5 87.2]%  (53.8s)
2026-05-27 21:29:08,264 | INFO | celeba_ood | epoch  24/25  train_loss=0.3391  train_gender_acc=99.8%  train_attr_acc=[95.7 96.7 97.1 94.0 87.3 87.8]%  (54.7s)
2026-05-27 21:30:02,585 | INFO | celeba_ood | epoch  25/25  train_loss=0.3268  train_gender_acc=99.8%  train_attr_acc=[95.9 96.8 97.2 94.2 87.8 88.4]%  (54.3s)
2026-05-27 21:30:02,585 | INFO | celeba_ood | Training done in 1349.5s
2026-05-27 21:30:02,711 | INFO | celeba_ood | ======================================================================
2026-05-27 21:30:02,712 | INFO | celeba_ood | PHASE 2 — training per-block decoders (visualization)
2026-05-27 21:30:02,712 | INFO | celeba_ood | ======================================================================
2026-05-27 21:30:02,712 | INFO | celeba_ood |   decoder L0: in=(C=32, H=32) → out=(3, 64, 64)  params=8,275
2026-05-27 21:30:02,712 | INFO | celeba_ood |   decoder L1: in=(C=64, H=16) → out=(3, 64, 64)  params=41,107
2026-05-27 21:30:02,712 | INFO | celeba_ood |   decoder L2: in=(C=128, H=8) → out=(3, 64, 64)  params=172,307
2026-05-27 21:30:02,712 | INFO | celeba_ood |   decoder L3: in=(C=256, H=4) → out=(3, 64, 64)  params=696,851
2026-05-27 21:30:02,712 | INFO | celeba_ood |   decoder L4: in=(C=256, H=2) → out=(3, 64, 64)  params=700,979
2026-05-27 21:30:02,712 | INFO | celeba_ood |   decoder L5: in=(C=256, H=2) → out=(3, 64, 64)  params=700,979
2026-05-27 21:30:57,515 | INFO | celeba_ood | [decoders] epoch   1/50  train=0.1567  (54.8s)
2026-05-27 21:31:52,457 | INFO | celeba_ood | [decoders] epoch   2/50  train=0.1218  (54.9s)
2026-05-27 21:32:47,976 | INFO | celeba_ood | [decoders] epoch   3/50  train=0.1171  (55.5s)
2026-05-27 21:33:42,901 | INFO | celeba_ood | [decoders] epoch   4/50  train=0.1145  (54.9s)
2026-05-27 21:34:37,445 | INFO | celeba_ood | [decoders] epoch   5/50  train=0.1128  (54.5s)
2026-05-27 21:35:32,665 | INFO | celeba_ood | [decoders] epoch   6/50  train=0.1117  (55.2s)
2026-05-27 21:36:27,129 | INFO | celeba_ood | [decoders] epoch   7/50  train=0.1108  (54.5s)
2026-05-27 21:37:22,043 | INFO | celeba_ood | [decoders] epoch   8/50  train=0.1100  (54.9s)
2026-05-27 21:38:17,197 | INFO | celeba_ood | [decoders] epoch   9/50  train=0.1095  (55.2s)
2026-05-27 21:39:11,697 | INFO | celeba_ood | [decoders] epoch  10/50  train=0.1089  (54.5s)
2026-05-27 21:40:06,134 | INFO | celeba_ood | [decoders] epoch  11/50  train=0.1086  (54.4s)
2026-05-27 21:41:02,078 | INFO | celeba_ood | [decoders] epoch  12/50  train=0.1081  (55.9s)
2026-05-27 21:41:57,272 | INFO | celeba_ood | [decoders] epoch  13/50  train=0.1078  (55.2s)
2026-05-27 21:42:52,261 | INFO | celeba_ood | [decoders] epoch  14/50  train=0.1076  (55.0s)
2026-05-27 21:43:47,890 | INFO | celeba_ood | [decoders] epoch  15/50  train=0.1072  (55.6s)
2026-05-27 21:44:42,607 | INFO | celeba_ood | [decoders] epoch  16/50  train=0.1071  (54.7s)
2026-05-27 21:45:37,308 | INFO | celeba_ood | [decoders] epoch  17/50  train=0.1068  (54.7s)
2026-05-27 21:46:32,798 | INFO | celeba_ood | [decoders] epoch  18/50  train=0.1066  (55.5s)
2026-05-27 21:47:27,476 | INFO | celeba_ood | [decoders] epoch  19/50  train=0.1063  (54.7s)
2026-05-27 21:48:22,931 | INFO | celeba_ood | [decoders] epoch  20/50  train=0.1062  (55.5s)
2026-05-27 21:49:18,411 | INFO | celeba_ood | [decoders] epoch  21/50  train=0.1061  (55.5s)
2026-05-27 21:50:13,028 | INFO | celeba_ood | [decoders] epoch  22/50  train=0.1059  (54.6s)
2026-05-27 21:51:07,558 | INFO | celeba_ood | [decoders] epoch  23/50  train=0.1058  (54.5s)
2026-05-27 21:52:02,806 | INFO | celeba_ood | [decoders] epoch  24/50  train=0.1056  (55.2s)
2026-05-27 21:52:57,738 | INFO | celeba_ood | [decoders] epoch  25/50  train=0.1055  (54.9s)
2026-05-27 21:53:52,911 | INFO | celeba_ood | [decoders] epoch  26/50  train=0.1055  (55.2s)
2026-05-27 21:54:48,385 | INFO | celeba_ood | [decoders] epoch  27/50  train=0.1054  (55.5s)
2026-05-27 21:55:42,954 | INFO | celeba_ood | [decoders] epoch  28/50  train=0.1051  (54.6s)
2026-05-27 21:56:37,455 | INFO | celeba_ood | [decoders] epoch  29/50  train=0.1050  (54.5s)
2026-05-27 21:57:32,843 | INFO | celeba_ood | [decoders] epoch  30/50  train=0.1051  (55.4s)
2026-05-27 21:58:27,529 | INFO | celeba_ood | [decoders] epoch  31/50  train=0.1050  (54.7s)
2026-05-27 21:59:22,199 | INFO | celeba_ood | [decoders] epoch  32/50  train=0.1048  (54.7s)
2026-05-27 22:00:17,545 | INFO | celeba_ood | [decoders] epoch  33/50  train=0.1049  (55.3s)
2026-05-27 22:01:12,620 | INFO | celeba_ood | [decoders] epoch  34/50  train=0.1048  (55.1s)
2026-05-27 22:02:07,362 | INFO | celeba_ood | [decoders] epoch  35/50  train=0.1047  (54.7s)
2026-05-27 22:03:02,349 | INFO | celeba_ood | [decoders] epoch  36/50  train=0.1047  (55.0s)
